,2159359786,2582458400,2654264148,3308150982,3413759796,3643747759,3850565523,4569859790,5246759857,5452766296,5452799100,5452799200,5452799400,5687959787,7133245688,7940559597,8331744407,8481959000,8711753003
2018-03-30,2698.8975318412895,9658.717971715729,1446.2829802351687,3968.0239365801376,13217.621969224409,11687.474730964865,1675.7588155904964,6615.985082095153,4470.726803159534,2978.6174849097197,1514.0,2645.6035280192327,13355.99768444701,4934.68457709902,9292.620252895747,4626.700113981035,5382.171760341018,3014.803584424203,644.9553259706054
2018-03-31,2699.4498021538993,9674.977606358736,1448.3464772021641,3968.043672782114,13219.851921253543,11688.106283600298,1678.274313136372,6621.526388854154,4470.598930561335,2983.1102348205713,1514.0,2644.4680695922434,13385.997599718145,4947.273735661363,9298.40101293475,4633.230111315433,5388.135963972298,3018.3143277749655,644.9966207708005
2018-04-01,2700.196304665635,9689.385659456086,1448.2462154941627,3968.0565704694254,13222.626398228864,11688.869910238747,1682.0414221779863,6630.138389804884,4470.4928387971095,2988.7151462998827,1514.0,2646.4346888605896,13415.997464921584,4960.933093327582,9305.879744503567,4639.051342249448,5407.582873957755,3021.126160963837,645.2380665221742
2018-04-02,2701.3772727680666,9705.46485619477,1449.827311700039,3968.061635846981,13225.692522126055,11688.903264833307,1685.8217961534785,6635.965735020478,4470.479526438745,2993.0827464511613,1514.0,2651.1255768760207,13445.997292062995,4975.688667981219,9314.25238502492,4645.08947030823,5427.434083840856,3025.072115216004,645.1796475766781
2018-04-03,2702.6647587242255,9718.596980777815,1449.2654171025686,3968.0597444530545,13228.565754451229,11689.714582492708,1686.4970716892722,6637.104218704678,4470.553475650446,2996.8269468238364,1514.0,2701.9553235148715,13475.997096405077,4983.463070318599,9325.65659904021,4650.985362762965,5443.849569550507,3025.8845440672308,645.5213787032612
2018-04-04,2703.42395264493,9733.849066894554,1449.41149506387,3968.053155295294,13230.869951074263,11690.306472896837,1688.2562914758423,6641.482139163142,4470.647623502624,3000.094848273862,1514.0,2600.8366477491895,13505.996890768993,4986.141366981078,9341.029275057814,4657.071830633192,5460.742431629263,3028.6992967945525,645.563246896814
2018-04-05,2703.3963799862963,9745.308080637913,1451.4899640944234,3968.044785460455,13232.55159266025,11690.297902387014,1692.8674225977572,6653.229377881567,4470.717727793131,3002.912901692465,1514.0,2647.925055019788,13535.99668024895,4999.097669119156,9355.490993880476,4664.4479096080595,5501.68811379117,3035.5211624850317,645.4052677206943
2018-04-06,2702.8822649307635,9756.729732026959,1452.9530891424754,3968.037456492192,13233.796564910828,11690.103022921996,1696.807409972814,6661.983309437485,4470.776007590081,3008.1930107863964,1514.0,2591.147264394105,13565.996460876464,5006.929207826864,9370.798003563144,4670.827472341697,5505.434797217079,3038.957862992087,645.147425385679
2018-04-07,2702.2831569769323,9767.241068009127,1453.8436654822135,3968.0332858399115,13234.859776258822,11690.239608517777,1699.469512659796,6668.239289605362,4470.796037458209,3013.747457441988,1514.0,2722.6044551558707,13595.99622701001,5016.55579663314,9387.668016442194,4677.139439394305,5516.775994604023,3040.8622822785874,645.0897331325432
2018-04-08,2701.5296871443484,9784.113279976185,1457.4422487734118,3968.0336697706507,13237.017887524773,11690.562470859415,1705.2672264058249,6678.671909091975,4470.643312568876,3022.785571417625,1514.0,2658.8269447207276,13625.994036335318,5029.843419401412,9393.242493472462,4683.6061344669515,5525.3717884819835,3046.0289924745457,645.2321817131962
2018-04-09,2701.746434705916,9799.82848708684,1459.7824112139224,3968.0572822464464,13238.594596361436,11690.911097280146,1709.1133616717445,6686.424784888013,4470.451849896834,3028.3848203257744,1514.0,2655.4304731156226,13655.994004192382,5045.466870928815,9395.889353112278,4690.306248447993,5569.598659937351,3048.3219874768865,645.1713834917904
2018-04-10,2702.298705018526,9816.088121729847,1461.8459081809178,3968.077018448423,13240.824548390572,11691.542649915578,1711.6288592176202,6691.966091647014,4470.323977298635,3032.8775702366265,1514.0,2654.2950146886333,13685.993919463519,5058.056029491159,9401.67011315128,4696.8362457823905,5575.56286356863,3051.832730827649,645.2126782919855
2018-04-11,2703.0452075302615,9830.496174827196,1461.7456464729166,3968.0899161357347,13243.599025365893,11692.306276554029,1715.3959682592345,6700.578092597745,4470.21788553441,3038.482481715938,1514.0,2656.2616339569795,13715.993784666956,5071.715387157378,9409.148844720095,4702.657476716406,5595.009773554088,3054.6445640165193,645.4541240433593
2018-04-12,2704.226175632693,9846.575371565881,1463.326742678793,3968.0949815132903,13246.665149263083,11692.339631148587,1719.1763422347267,6706.405437813338,4470.2045731760445,3042.850081867216,1514.0,2660.9525219724105,13745.993611808368,5086.470961811014,9417.521485241448,4708.695604775188,5614.860983437189,3058.5905182686874,645.3957050978632
2018-04-13,2705.513661588852,9859.707496148925,1462.7648480813225,3968.0930901193638,13249.538381588256,11693.15094880799,1719.8516177705203,6707.543921497538,4470.278522387746,3046.594282239891,1514.0,2711.7822686112613,13775.99341615045,5094.245364148394,9428.925699256739,4714.591497229923,5631.27646914684,3059.4029471199137,645.7374362244462
