,2159359786,2582458400,2654264148,3308150982,3413759796,3643747759,3850565523,4569859790,5246759857,5452766296,5452799100,5452799200,5452799400,5687959787,7133245688,7940559597,8331744407,8481959000,8711753003
2018-03-30,5044.2766283515575,4859.241660298404,3858.7670340921013,2962.954699491742,4790.319524183794,3893.410402977304,4514.851246624141,4996.589703858514,4008.6552125627827,4695.819302192702,4776.0,4237.962585431837,3944.4478774083177,4610.721858007754,4124.3,3800.6843734868376,3812.759390989554,4073.4365479132957,3328.530922019743
2018-03-31,5064.063571362152,4961.889652811959,3998.1754407892,2963.1515512106153,4600.4522760732925,3893.4102002435875,4675.423826624006,4997.394877169918,4076.3077869398426,4789.873133411775,4776.0,4238.962413556381,3959.307130905281,4533.794331390266,4124.3,3865.24694378498,3862.43303398155,4091.8244784510525,3328.2593063152635
2018-04-01,5042.874268511621,5134.352445718464,3732.040364043968,2963.086563070277,4606.545455341405,3895.972045188891,4270.916998549501,4998.200050481321,3995.610775595879,4615.538083895974,4776.0,4239.962241680916,3937.9563273860094,4863.532894929571,4124.3,3826.497159463537,3789.0200723641824,3681.1650530772013,3329.768268140203
2018-04-02,5049.49555568157,5051.186833650129,3818.199531967824,2962.820529815997,4533.879862195359,3898.53345895398,3833.4120101564986,4999.005223792725,3679.6573083206267,4597.984724377921,4776.0,4240.962069805442,3962.5036580029823,4518.070626184607,4124.3,3815.981704953409,3875.060029953169,3369.75339476118,3327.633121324335
2018-04-03,5075.471758054059,5023.713443385346,3934.3304211061777,2962.4528715731676,4636.737581698681,3893.417126764657,4290.66998328343,4999.810397104129,3917.4037466980567,4708.796617005622,4776.0,4241.96189792996,3940.9759462054235,3936.425671278358,4124.3,3790.761244374005,3878.5469354989395,3276.3406651805744,3329.162644831187
2018-04-04,5070.539201695709,5029.420444599103,4022.8821049891903,2962.094454224797,4667.697460448594,3890.8555181384527,4135.824841762039,5000.615570415533,3730.820261991715,4274.5257308587115,4776.0,4242.961726054469,3954.1568547149377,4322.127898089724,4124.3,3655.2385515834544,3878.737521994842,2941.971170050857,3328.526452608442
2018-04-05,5062.519131399493,4742.0460297703075,3783.174564146865,2961.840239845155,4691.62015080263,3895.976748349781,4638.441136701279,5001.420743726936,3771.3902605137855,4912.823813965946,4776.0,4243.961554178971,3946.4957903798568,4947.463047097271,4124.3,3659.1590129056895,3837.618133051602,3993.559598738264,3328.3792628802153
2018-04-06,5078.55029985559,4725.836247148772,3557.5429388304397,2961.7489460063134,4721.562581870558,3898.5351224603774,4597.900014145178,5002.2259170383395,3773.966114438668,4653.565660112445,4776.0,4244.961382303464,3957.302365114996,4860.602758048075,4124.3,3826.120212010504,3879.7660508018403,3626.252414046927,3327.4158863944886
2018-04-07,5072.551180489774,5022.573422416411,3334.8230406810844,2961.8337836989394,4606.8598238354225,3885.7286593545577,4206.432697889707,5003.031090349743,3835.2861518524205,4626.172995706989,4776.0,4245.9612104279495,3936.561954568101,4925.072112732809,4124.3,3896.46444876174,3880.2464777571577,3810.184171815886,3326.1617357455893
2018-04-08,5068.75081480631,4736.070068744948,3510.6532823603025,2963.059944849346,4782.371155462872,3893.412227563867,4454.9435616900755,5003.836263661146,3705.9620465628236,4661.6205977677455,4776.0,4246.923795862972,3959.4899899788356,4471.617114741974,4124.3,3931.177077400445,3842.74977122963,4010.0483539199477,3328.3660677055063
2018-04-09,5072.582698330245,4871.1743689060195,3858.7670340921013,2963.520113267163,4790.319524183794,3895.17961653065,4504.161117805597,5004.64143697255,4008.6552125627813,4724.800939479739,4776.0,4247.923623987524,3944.6530501362986,4593.698339925187,4124.3,3857.1420369840775,3812.7593909895536,4073.4365479132957,3326.3969897169086
2018-04-10,5092.36964134084,4973.822361419575,3998.1754407892,2963.7169649860366,4600.4522760732925,3895.179413796934,4664.733697805463,5005.446610283953,4076.3077869398417,4818.854770698812,4776.0,4248.923452112067,3959.5123036332616,4516.770813307699,4124.3,3921.70460728222,3862.4330339815497,4091.8244784510525,3326.1253740124293
2018-04-11,5071.180338490309,5146.2851543260795,3732.040364043968,2963.6519768456983,4606.545455341405,3897.7412587422377,4260.226869730957,5006.251783595358,3995.6107755958783,4644.519721183011,4776.0,4249.923280236601,3938.1615001139903,4846.509376847003,4124.3,3882.954822960777,3789.020072364182,3681.1650530772013,3327.634335837369
2018-04-12,5077.801625660259,5063.119542257746,3818.199531967824,2963.3859435914183,4533.879862195359,3900.302672507326,3822.721881337955,5007.056956906761,3679.6573083206254,4626.966361664958,4776.0,4250.9231083611285,3962.7088307309627,4501.04710810204,4124.3,3872.439368450649,3875.0600299531684,3369.75339476118,3325.4991890215006
2018-04-13,5103.7778280327475,5035.646151992962,3934.3304211061777,2963.018285348589,4636.737581698681,3895.1863403180037,4279.979854464887,5007.862130218165,3917.4037466980553,4737.778254292659,4776.0,4251.9229364856465,3941.181118933404,3919.4021531957906,4124.3,3847.218907871245,3878.546935498939,3276.3406651805744,3327.028712528353
